Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Results,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
1277781,2013-04-04,ZULLO'S INC.,ZULLO'S INC.,2017431,Catering,Risk 1 (High),1103 W Grand AVE ,CHICAGO,IL,60642,Canvass,Pass,41.89099763912711,-87.6547725026918,"(41.89099763912711, -87.6547725026918)",Other,0,0,2,1,0,1,0,1,5,0.8602739726027397,0,2017431-20121116,2188314,350311,ZULLO'S INC.,ZULLO'S INC.,1103 W GRAND AVE 1ST,CHICAGO,IL,60642,27,18,27-18,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2017431,RENEW,2012-11-16,2014-11-15,AAI,41.890997639,-87.654772503,2010-03-31,2018-11-15,3.0136986301369864,0,0,0,0,0,0,0,0,0,0,0,0,0,41.446666666666665,10.126666666666667,0.4366666666666667,20.12017012451254,14.21882772065312,48.840174898236064,0
1277782,2013-04-05,Von Humboldt,Von Humboldt,25691,School,Risk 1 (High),2620 W Hirsch ST ,CHICAGO,IL,60622,Canvass,Fail,41.9067221580456,-87.69300324803012,"(41.9067221580456, -87.69300324803012)",Other,0,1,4,0,1,1,0,2,4,0.8904109589041096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,46.84666666666667,8.49,0.43333333333333335,24.346784687953694,10.643989877211709,25.902927533433793,0
1277789,2013-04-15,Covo Gyro Market,Covo Gyro Market,2142741,Restaurant,Risk 1 (High),1482 N MILWAUKEE AVE ,CHICAGO,IL,60622,Canvass,Pass w/ Conditions,41.90881909561822,-87.67525633755872,"(41.90881909561822, -87.67525633755872)",Restaurant,0,1,2,0,0,0,0,0,0,2,1,2142741-20120824,2142741,370491,"COVO MILWAUKEE, LLC",COVO GYRO MARKET,1482 N MILWAUKEE AVE 1,CHICAGO,IL,60622,1,10,1-10,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2142741,ISSUE,2012-08-24,2014-09-15,AAI,41.908819096,-87.675256338,2012-08-24,2014-09-15,0.6410958904109589,1,0,0,0,0,0,0,0,0,0,0,0,7.400000000000001e-4,55.42000000000001,13.713333333333333,0.65,89.7623263862921,13.56645524850652,33.02965225634993,0
1277792,2013-04-16,The Violet Hour,The Violet Hour,83111,Restaurant,Risk 2 (Medium),1520 N DAMEN AVE ,CHICAGO,IL,60622,Canvass,Fail,41.90892140028331,-87.67756779552343,"(41.90892140028331, -87.67756779552343)",Restaurant,0,1,7,0,1,0,0,0,0,2,1,83111-20121116,2186363,49937,"1520 N. DAMEN, INC.",THE VIOLET HOUR,1520 N DAMEN AVE 1ST,CHICAGO,IL,60622,1,8,1-8,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,83111,RENEW,2012-11-16,2014-11-15,AAI,41.9089214,-87.677567796,2002-11-16,2018-11-15,10.421917808219177,1,0,0,0,0,0,0,0,0,0,0,0,0.003446666666666667,61.696666666666665,14.646666666666667,0.6333333333333333,56.07732127530612,9.711179304914271,37.522779397514554,0
1277796,2013-04-17,West Town Bakery & Diner,West Town Bakery & Diner,2079703,Restaurant,Risk 1 (High),1916-1920 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.89604872173419,-87.67535123458872,"(41.89604872173419, -87.67535123458872)",Restaurant,0,0,6,1,0,0,0,0,0,2,1,2079703-20110822,2079703,359684,"BHB & CAFE MANAGEMENT COMPANY, LLC.",WEST TOWN BAKERY & DINER,1916-1920 W CHICAGO AVE 1&2 1 & 2,CHICAGO,IL,60622,1,46,1-46,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2079703,ISSUE,2011-08-22,2013-09-15,AAI,41.896048722,-87.675351235,2011-08-22,2019-09-15,1.6547945205479453,1,0,0,1,0,0,0,0,0,0,0,0,0.0053,58.406666666666666,12.856666666666667,0.65,26.34714633557636,44.318599778376566,25.25641657880714,0
1277797,2013-04-17,CHICKPEA,CHICKPEA,1932890,Restaurant,Risk 1 (High),2018 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.89600605332943,-87.67786192982513,"(41.89600605332943, -87.67786192982513)",Restaurant,0,0,3,1,0,0,0,0,2,1.0602739726027397,0,1932890-20121116,2188035,336015,CAT AND MOUSE INC,CHICKPEA,2018 W CHICAGO AVE,CHICAGO,IL,60622,2,17,2-17,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1932890,RENEW,2012-11-16,2014-11-15,AAI,41.896006053,-87.67786193,2008-10-22,2014-11-15,4.487671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,58.406666666666666,12.856666666666667,0.65,30.57251051027234,45.043446038575915,34.96329017931934,0
1277799,2013-04-19,YUZU,YUZU,2064138,Restaurant,Risk 1 (High),1715 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.895912773234315,-87.6703393429999,"(41.895912773234315, -87.6703393429999)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,2064138-20110504,2064138,357359,SEA REPUBLIC LLC,YUZU,1715 W CHICAGO AVE 1ST,CHICAGO,IL,60622,1,23,1-23,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2064138,ISSUE,2011-05-04,2013-05-15,AAI,41.895912773,-87.670339343,2011-05-04,2015-05-15,1.9616438356164383,0,0,0,0,0,0,0,0,0,0,0,0,0.030473333333333335,54.416666666666664,11.660000000000002,0.7866666666666667,35.04234888604791,24.07937305504708,17.11254368116345,0
1277800,2013-04-19,EL TACO VELOZ TAQUERIA,EL TACO VELOZ TAQUERIA,45693,Restaurant,Risk 1 (High),1745 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.89589265624971,-87.67156245480776,"(41.89589265624971, -87.67156245480776)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,45693-20121116,2185766,16577,"EL TACO VELOZ TAQUERIA, INC.",EL TACO VELOZ TAQUERIA,1745 W CHICAGO AVE  1ST F,CHICAGO,IL,60622,1,23,1-23,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,45693,RENEW,2012-11-16,2014-11-15,AAI,41.895892656,-87.671562455,2002-05-16,2018-11-15,10.934246575342465,0,0,0,0,0,0,0,0,0,0,0,0,0.030473333333333335,54.416666666666664,11.660000000000002,0.7866666666666667,34.42157534483406,27.654984593888372,17.060945219749154,0
1277802,2013-04-24,THE BONGO ROOM,THE BONGO ROOM,33114,Restaurant,Risk 1 (High),1470 N MILWAUKEE AVE ,CHICAGO,IL,60622,Canvass,Fail,41.908523906377425,-87.67479749884576,"(41.908523906377425, -87.67479749884576)",Restaurant,0,1,6,0,1,0,0,0,0,2,1,33114-20121116,2185698,14642,"BONGO ROOM, INC",THE BONGO ROOM,1470 N MILWAUKEE AVE 1ST,CHICAGO,IL,60622,1,10,1-10,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,33114,RENEW,2012-11-16,2014-11-15,AAI,41.908523906,-87.674797499,2002-11-16,2018-11-15,10.443835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0.006616666666666667,58.40333333333333,11.050000000000002,0.5433333333333333,97.93117304678654,14.662920722294775,29.11833156279186,0
1277806,2013-04-24,Lockdown,"LOCKDOWN BAR,GRILL",1965180,Restaurant,Risk 1 (High),1024 N Western AVE ,CHICAGO,IL,60622,Canvass,Pass,41.900245924903444,-87.68710608576528,"(41.900245924903444, -87.68710608576528)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,1965180-20121116,2188193,342561,"ASSAULT AND BURGERY, L.L.C.",LOCKDOWN,1024 N WESTERN AVE 1ST,CHICAGO,IL,60622,26,1,26-1,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1965180,RENEW,2012-11-16,2014-11-15,AAI,41.900245925,-87.687106086,2009-12-03,2018-11-15,3.3917808219178083,0,0,0,1,0,0,0,0,0,0,0,0,0.006616666666666667,58.40333333333333,11.050000000000002,0.5433333333333333,22.194756404882195,10.236716796815076,19.41887366582489,0
1277807,2013-04-25,UNO Esmeralda Santiago Charter School,UNO Esmeralda Santiago Charter School,3200734,School,Risk 1 (High),2510 W CORTEZ ,CHICAGO,IL,60622,Canvass,Pass,41.900370715989986,-87.6899281058802,"(41.900370715989986, -87.6899281058802)",Other,0,0,1,1,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.006993333333333334,56.196666666666665,11.090000000000002,0.6166666666666667,42.02827632589453,17.025719222425558,32.98852498234142,0
1277813,2013-04-29,LA PLENA RESTAURANT,LA PLENA RESTAURANT,1844120,Restaurant,Risk 1 (High),2617 W DIVISION ST ,CHICAGO,IL,60622,Canvass,Pass,41.902852012320004,-87.69268542462804,"(41.902852012320004, -87.69268542462804)",Restaurant,0,0,2,1,0,0,0,0,2,1.2657534246575342,0,1844120-20121116,2187797,320825,LA PLENA RESTAURANT CORPORATION,LA PLENA RESTAURANT,2617 W DIVISION ST 1ST 1,CHICAGO,IL,60622,26,61,26-61,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1844120,RENEW,2012-11-16,2014-11-15,AAI,41.902852012,-87.692685425,2007-08-13,2018-11-15,5.715068493150685,0,0,0,0,0,0,0,0,0,0,0,0,9.633333333333334e-4,61.97666666666667,8.746666666666668,0.6233333333333333,68.84575995250408,16.461874416077002,27.7227567155406,0
1277814,2013-04-30,Pritzker,Pritzker,25871,School,Risk 1 (High),2009 W Schiller ST ,CHICAGO,IL,60622,Canvass,Fail,41.907025004582245,-87.67779554588037,"(41.907025004582245, -87.67779554588037)",Other,0,1,1,0,1,1,0,2,2,0.9315068493150684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,9.633333333333334e-4,65.47666666666667,8.393333333333333,0.6699999999999999,58.0882231228878,12.38287098039663,26.901520414259807,0
1277816,2013-04-30,HABANA LIBRE,HABANA LIBRE,1739016,Restaurant,Risk 1 (High),1440 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.89623331514181,-87.66407715985986,"(41.89623331514181, -87.66407715985986)",Restaurant,0,0,5,1,0,0,0,0,3,1.2767123287671234,0,1739016-20121116,2187596,306831,"HABANA LIBRE, INC.",HABANA LIBRE,1440 W CHICAGO AVE,CHICAGO,IL,60642,1,32,1-32,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1739016,RENEW,2012-11-16,2014-11-15,AAI,41.896233315,-87.66407716,2006-07-31,2018-11-15,6.7534246575342465,0,0,0,0,0,0,0,0,0,0,0,0,9.633333333333334e-4,65.47666666666667,8.393333333333333,0.6699999999999999,61.09551357194528,16.056842392291287,49.08573687021018,0
1277817,2013-05-02,De Diego Community,De Diego Community,31261,School,Risk 1 (High),1313 N Claremont ,CHICAGO,IL,60622,Canvass,Pass,41.905315488660484,-87.6857200549393,"(41.905315488660484, -87.6857200549393)",Other,0,0,5,1,0,0,0,0,3,0.9643835616438357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,78.85000000000001,13.286666666666667,0.57,31.6399407761279,8.311056079509505,10.494119493350237,0
1277819,2013-05-02,SWIG,SWIG,1382280,Restaurant,Risk 1 (High),1469 N MILWAUKEE AVE ,CHICAGO,IL,60622,Canvass,Pass,41.90868950334511,-87.67460455772613,"(41.90868950334511, -87.67460455772613)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,1382280-20121116,2187131,266211,"CHICAGO STONEHENGE, INC.",SWIG,1469 N MILWAUKEE AVE,CHICAGO,IL,60622,1,21,1-21,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1382280,RENEW,2012-11-16,2014-11-15,AAI,41.908689503,-87.674604558,2003-12-15,2018-11-15,9.386301369863014,1,0,0,0,0,0,0,0,0,0,0,0,0,78.85000000000001,13.286666666666667,0.57,96.9430828390897,17.57764631503763,40.671504341578945,0
1277821,2013-05-06,Lafayette,Lafayette,24121,School,Risk 1 (High),2714 W Augusta BLVD ,CHICAGO,IL,60622,Canvass,Fail,41.89940401632183,-87.6949454322811,"(41.89940401632183, -87.6949454322811)",Other,0,1,3,0,1,0,0,0,4,0.9945205479452055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.233333333333333e-4,58.910000000000004,10.376666666666667,0.6833333333333335,109.35220139586195,20.581237360122966,28.740818349057363,0
1277827,2013-05-08,CORTLAND'S GARAGE,CORTLAND'S GARAGE,1914060,Restaurant,Risk 1 (High),1645 W CORTLAND ST ,CHICAGO,IL,60622,Canvass,Pass,41.91597456632108,-87.66962157196225,"(41.91597456632108, -87.66962157196225)",Restaurant,0,0,7,1,0,0,0,0,6,0.8465753424657534,0,1914060-20121116,2185904,24023,"DONMAR, INC.",CORTLAND'S GARAGE,1645 W CORTLAND ST 1,CHICAGO,IL,60622,32,33,32-33,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1914060,RENEW,2012-11-16,2014-11-15,AAI,41.915974566,-87.669621572,2008-07-17,2018-11-15,4.810958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,60.836666666666666,8.316666666666666,0.49666666666666665,31.281868363411117,7.074799953716367,16.37006233546147,0
1277828,2013-05-10,Talcott,Talcott,25581,School,Risk 1 (High),1840 W Ohio ST ,CHICAGO,IL,60622,Canvass,Pass,41.89243235095555,-87.67370498741765,"(41.89243235095555, -87.67370498741765)",Other,0,0,2,1,0,0,0,0,5,0.9452054794520548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.005910000000000001,66.98333333333333,5.596666666666667,0.5299999999999999,35.4473058866608,24.02111072721094,14.195789793891787,0
1277829,2013-05-10,PHIL'S LAST STAND,PHIL'S LAST STAND,2125348,Restaurant,Risk 2 (Medium),2258 W CHICAGO AVE ,CHICAGO,IL,60622,Canvass,Pass,41.895897076268234,-87.68427764486724,"(41.895897076268234, -87.68427764486724)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,2125348-20120130,2125348,367510,"FATSO'S LAST STAND, LLC",Phil's Last Stand,2258 W CHICAGO AVE 1,CHICAGO,IL,60622,2,NA,2-,NA,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2125348,ISSUE,2012-01-30,2014-02-15,AAI,41.895897076,-87.684277645,2012-01-30,2018-02-15,1.2767123287671234,0,0,0,0,0,0,0,0,0,0,0,0,0.005910000000000001,66.98333333333333,5.596666666666667,0.5299999999999999,23.933457100920563,15.60736778045465,16.511064695687626,0
1277833,2013-05-14,MANA FOOD BAR,MANA FOOD BAR,1887987,Restaurant,Risk 1 (High),1742 W DIVISION ST ,CHICAGO,IL,60622,Canvass,Pass,41.903386755553484,-87.67174026586648,"(41.903386755553484, -87.67174026586648)",Restaurant,0,0,2,1,0,0,0,0,4,0.9945205479452055,0,1887987-20121116,2187887,326879,SUJI 1742 LLC,MANA FOOD BAR,1742 W DIVISION ST 1,CHICAGO,IL,60622,1,5,1-5,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1887987,RENEW,2012-11-16,2014-11-15,AAC,41.903386756,-87.671740266,2008-06-12,2016-11-15,4.923287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,57.31999999999999,9.823333333333332,0.5499999999999999,114.08490427939003,28.666360248361563,48.992053591763174,0
1277834,2013-05-14,THE BEDFORD,THE BEDFORD,2060151,Restaurant,Risk 1 (High),1612 W DIVISION ST ,CHICAGO,IL,60622,Canvass,Fail,41.90344939527244,-87.66803165380388,"(41.90344939527244, -87.66803165380388)",Restaurant,0,1,8,0,1,0,1,2,7,0.9780821917808219,0,2060151-20130416,2239017,356923,"BC PROPERTY MANAGEMENT, LLC",THE BEDFORD,1612 W DIVISION ST LOWER LEVEL,CHICAGO,IL,60622,1,5,1-5,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2060151,RENEW,2013-04-16,2015-04-15,AAI,41.903449395,-87.668031654,2011-04-22,2019-04-15,2.063013698630137,1,0,0,0,1,0,0,0,0,0,0,0,0,57.31999999999999,9.823333333333332,0.5499999999999999,80.19439381920412,31.835294326334267,48.44844208914435,0
1277838,2013-05-16,LASALLE ll LANGUAGE MAGNET SCHOOL,LASALLE ll MAGNET SCHOOL,3132634,School,Risk 1 (High),1148 N Honore ST ,CHICAGO,IL,60622,Canvass,Pass,41.902908764875995,-87.67373262574593,"(41.902908764875995, -87.67373262574593)",Other,0,0,3,1,0,0,0,0,4,0.9945205479452055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,75.07333333333332,10.23,0.45,88.77122448790831,22.771622447773886,46.895497875491564,0
1277839,2013-05-16,PIZZA-METRO,PIZZA-METRO,1545880,Restaurant,Risk 1 (High),1707 W DIVISION ST ,CHICAGO,IL,60622,Canvass,Fail,41.90319053056459,-87.67029008677447,"(41.90319053056459, -87.67029008677447)",Restaurant,2,1,6,0,1,0,0,0,0,2,1,1545880-20121116,2187297,284392,PIZZA-METRO INC.,PIZZA-METRO,1707 W DIVISION ST,CHICAGO,IL,60622,1,47,1-47,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1545880,RENEW,2012-11-16,2014-11-15,AAI,41.903190531,-87.670290087,2004-12-01,2018-11-15,8.46027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,75.07333333333332,10.23,0.45,108.23870916050194,35.262742912899,53.040341031707285,1
1277841,2013-05-17,16TH & MILLARD FOOD,16TH & MILLARD FOOD,2041830,Grocery Store,Risk 2 (Medium),3638 W 16TH ST ,CHICAGO,IL,60623,Canvass,Fail,41.85906468430445,-87.71667499753184,"(41.85906468430445, -87.71667499753184)",Other,0,3,5,0,1,0,0,0,0,2,1,2041830-20120816,2161608,354275,"16TH & MILLARD STORE INC.,",16TH & MILLARD FOOD,3638 W 16TH ST 1,CHICAGO,IL,60623,24,37,24-37,10,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2041830,RENEW,2012-08-16,2014-08-15,AAI,41.859064684,-87.716674998,2010-07-13,2016-08-15,2.8465753424657536,0,1,0,0,0,0,0,0,0,0,0,0,0,79.39999999999999,9.33,0.43999999999999995,60.4387405724427,79.09773678372528,61.74925239415022,0
1277843,2013-05-17,"TASTY BEEF, INC.","TASTY BEEF, INC.",1618318,Restaurant,Risk 2 (Medium),3701 W 16TH ST ,CHICAGO,IL,60623,Canvass,Fail,41.858835677773754,-87.71772086453869,"(41.858835677773754, -87.71772086453869)",Restaurant,0,2,6,0,1,0,0,0,0,2,1,1618318-20120816,2160606,294027,"TASTY BEEF, INC.","TASTY BEEF, INC.",3701 W 16TH ST,CHICAGO,IL,60623,24,34,24-34,10,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1618318,RENEW,2012-08-16,2014-08-15,AAI,41.858835678,-87.717720865,2005-08-19,2016-08-15,7.747945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,79.39999999999999,9.33,0.43999999999999995,55.07423327084935,75.74382235003553,67.36932847226798,0
1277846,2013-05-20,CLUB LUCKY INC,CLUB LUCKY INC,26247,Restaurant,Risk 1 (High),1822-24 W WABANSIA AVE ,CHICAGO,IL,60622,Canvass,Pass,41.91247698463728,-87.67361846778101,"(41.91247698463728, -87.67361846778101)",Restaurant,0,0,6,1,0,0,0,0,4,0.9972602739726028,0,26247-20121116,2185641,10775,"CLUB LUCKY, INC.",CLUB LUCKY,1822-1824 W WABANSIA AVE,CHICAGO,IL,60622,32,35,32-35,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,26247,RENEW,2012-11-16,2014-11-15,AAI,41.912476985,-87.673618468,2002-05-16,2018-11-15,11.01917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,72.00666666666666,6.62,0.5966666666666667,85.92190236404893,21.484340639461525,21.091951460691895,0
1277853,2013-05-21,GARDEN GOURMET MARKET,GARDEN GOURMET MARKET,2130115,Grocery Store,Risk 3 (Low),1130 N ASHLAND ,CHICAGO,IL,60622,Canvass,Pass w/ Conditions,41.90247597111083,-87.66761630469311,"(41.90247597111083, -87.66761630469311)",Other,1,0,0,0,0,0,0,0,0,2,1,2130115-20120307,2130115,366903,"I & M IMPORT WHOLESALES, INC.",GARDEN GOURMET MARKET,1130 N ASHLAND AVE 1ST,CHICAGO,IL,60622,1,2,1-2,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2130115,ISSUE,2012-03-07,2013-12-15,AAI,41.902475971,-87.667616305,2012-03-07,2019-12-15,1.2054794520547945,0,1,1,0,0,0,0,0,0,0,0,0,0.011663333333333333,79.64333333333333,9.63,0.5966666666666667,70.26704251842315,27.436980675239024,49.09594464282874,1
1277860,2013-05-23,THE SAVOY,THE SAVOY,1964646,Restaurant,Risk 1 (High),1408 N MILWAUKEE AVE ,CHICAGO,IL,60642,Canvass,Pass,41.907424729614625,-87.6730736738879,"(41.907424729614625, -87.6730736738879)",Restaurant,0,0,9,1,0,0,0,0,0,2,1,1964646-20121116,2187666,311817,"LA FONDA DEL GUSTO, LLC",THE SAVOY,1408 N MILWAUKEE AVE 1 1,CHICAGO,IL,60642,1,10,1-10,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1964646,RENEW,2012-11-16,2014-11-15,AAC,41.90742473,-87.673073674,2009-05-04,2014-11-15,4.054794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0.023826666666666666,79.75333333333333,12.65,0.6766666666666667,102.38396136213495,26.507112395923194,46.51964809081657,0
1277861,2013-05-24,Peabody,Peabody,24861,School,Risk 1 (High),1444 W Augusta BLVD ,CHICAGO,IL,60622,Canvass,Pass,41.89986912220878,-87.66419013744262,"(41.89986912220878, -87.66419013744262)",Other,0,0,2,1,0,0,0,0,4,1.1506849315068493,0,24861-20110716,2095187,30154,ANGELA TURLEY/JILL HILGENBURG,STUDIO 90,5239 N CLARK ST  1ST,CHICAGO,IL,60640,48,10,48-10,20,1010,Limited Business License,NA,NA,24861,RENEW,2011-07-16,2013-07-15,AAI,41.977336753,-87.668230864,2002-08-16,2019-07-15,10.778082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0.012953333333333332,68.63666666666667,14.316666666666668,0.75,73.9084619203252,12.299069094942148,57.23066765779092,0
1277862,2013-05-24,THE FRONTIER,THE FRONTIER,28299,Restaurant,Risk 1 (High),1072 N MILWAUKEE AVE ,CHICAGO,IL,60642,Canvass,Pass,41.90128364339324,-87.66348362488465,"(41.90128364339324, -87.66348362488465)",Restaurant,0,0,8,1,0,1,3,3,12,0.9780821917808219,0,28299-20121116,2185652,11474,CHR CORPORATION,THE FRONTIER,1072 N MILWAUKEE AVE,CHICAGO,IL,60642,2,56,2-56,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,28299,RENEW,2012-11-16,2014-11-15,AAI,41.901283643,-87.663483625,2002-05-16,2018-11-15,11.03013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0.012953333333333332,68.63666666666667,14.316666666666668,0.75,57.278014855742775,14.017397452946666,54.653478948992216,0
1277863,2013-05-24,LOU MALNATIS PIZZERIA,LOU MALNATIS PIZZERIA,1844787,Restaurant,Risk 1 (High),1520 N DAMEN AVE ,CHICAGO,IL,60622,Canvass,Pass,41.90892140028331,-87.67756779552343,"(41.90892140028331, -87.67756779552343)",Restaurant,0,0,2,1,0,0,0,0,3,1.3808219178082193,0,1844787-20121116,2187803,321079,"MARNAT, LLC",LOU MALNATIS PIZZERIA,1520 N DAMEN AVE 1ST 2A,CHICAGO,IL,60622,1,8,1-8,14,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1844787,RENEW,2012-11-16,2014-11-15,AAI,41.9089214,-87.677567796,2007-08-17,2018-11-15,5.772602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0.012953333333333332,68.63666666666667,14.316666666666668,0.75,50.51704403977641,11.112435129474603,43.84369372789079,0
1277864,2013-05-28,Sabin Magnet,Sabin Magnet,29371,School,Risk 1 (High),2216 W Hirsch ST ,CHICAGO,IL,60622,Canvass,Pass,41.90684337935026,-87.68304259157036,"(41.90684337935026, -87.68304259157036)",Other,0,0,3,1,0,0,0,0,3,1.356164383561644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.300000000000001e-4,60.81333333333333,7.026666666666667,0.6833333333333332,42.43335256218343,8.659405124701864,19.103724085756056,0
1277865,2013-05-28,LATIN AMERICAN REST & LOUNGE,LATIN AMERICAN REST & LOUNGE,1058,Restaurant,Risk 1 (High),2743 W DIVISION ST ,CHICAGO,IL,60622,Canvass,Pass w/ Conditions,41.90282132997605,-87.69614329943664,"(41.90282132997605, -87.69614329943664)",Restaurant,2,0,7,0,0,0,0,0,0,2,1,1058-20121116,2185469,198,"L.A.C.O., INC.",LATIN AMERICAN REST & LOUNGE,2743 W DIVISION ST,CHICAGO,IL,60622,26,61,26-61,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1058,RENEW,2012-11-16,2014-11-15,AAI,41.90282133,-87.696143299,2002-05-16,2018-11-15,11.04109589041096,1,0,0,0,0,0,0,0,0,0,0,0,7.300000000000001e-4,60.81333333333333,7.026666666666667,0.6833333333333332,34.82045119342766,10.602871138098667,15.074021981344499,1
